smiles,c_t,c_t_cea,isp,isp_cea,cstar,cstar_cea,Al,EMs,HTPB,NH4CLO4
Nc1c([N+](=O)[O-])cc2cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c2c1[N+](=O)[O-],3295.6577,3314.1,263.25656,263.38430173292556,1577.0579,1577.1,18.05141706,10.00046413,12.00012044,59.94799837
Nn1c(-c2nonc2/N=N\c2nonc2-c2n[nH]c(=O)n2N)n[nH]c1=O,3283.6282,3294.2,263.25488,263.39449541284404,1578.6259,1578.2,17.59624335,10.00038456,12.00016814,60.40320395
[N-]=[N+]=Nc1c(-n2nc3c4no[n+]([O-])c4c4no[n+]([O-])c4c3n2)c(N=[N+]=[N-])c([N+](=O)[O-])c(N=[N+]=[N-])c1[N+](=O)[O-],3330.6365,3362.2,263.25165,263.3537206931702,1577.5057,1576.8,17.83188556,10.00345181,12.0001085,60.16455414
Nc1c([N+](=O)[O-])c2cc(c1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])c(N)c1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])O2,3310.424,3335.1,263.243,263.55759429153926,1577.9705,1578.1,18.01812299,10.00031008,12.00031417,59.98125276
Nc1noc(-c2nonc2/N=N/c2nonc2-c2nc(N)no2)n1,3285.6416,3304.1,263.23334,263.43527013251787,1579.2408,1578.4,17.51470682,10.00156697,12.00021007,60.48351614
[N-]=[N+]=Nc1c(-n2cncn2)c(N=[N+]=[N-])c([N+](=O)[O-])c(N=[N+]=[N-])c1[N+](=O)[O-],3310.7283,3332.1,263.22342,263.6391437308869,1579.607,1579.2,17.57133522,10.00102993,12.00255478,60.42508008
Nc1nnc(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])[nH]1,3287.6912,3300.9,263.20642,263.07849133537206,1577.6881,1575.5,18.01764516,10.00031608,12.00144299,59.98059578
[O-][n+]1onc(-c2ncon2)c1-c1ncon1,3311.9998,3323.9,263.20428,263.2517838939857,1579.5679,1576.2,17.88354239,10.00070465,12.00002705,60.11572591
Nc1nnnn1Cc1nnn[nH]1,3213.3918,3217.3,263.1985,263.08868501529054,1578.3917,1578.7,17.04353489,10.00088553,12.00006195,60.95551763
Nc1nn2cnnc2c2no[n+]([O-])c12,3264.6362,3271.6,263.1902,263.32313965341484,1578.7478,1576.7,17.65100346,10.00092995,12.00013215,60.34793444
Nc1c([N+](=O)[O-])c(N)c([N+](=O)[O-])c(N)c1[N+](=O)[O-],3306.0613,3322.9,263.1776,263.3333333333333,1575.5408,1574.8,18.85046143,10.00004582,12.00001113,59.14948162
O=[N+]([O-])c1cc(-c2cc([N+](=O)[O-])n[nH]2)[nH]n1,3288.1755,3296.4,263.17126,263.2415902140673,1578.1461,1576.5,17.8800326,10.00029535,12.00002776,60.11964428
CN(CC(N)=O)[N+](=O)[O-],3229.1145,3230.4,263.1624,263.22120285423034,1573.26,1575.6,18.80745896,10.00063122,12.00011946,59.19179036
[N-]=[N+]=NC(=NO)c1ccc(C(N=[N+]=[N-])=NO)cc1,3199.0786,3205.4,263.15692,263.19062181447504,1580.8573,1579.6,16.63556258,10.00070437,12.00010146,61.36363159
N#Cc1nc2nnc([N+](=O)[O-])c(N)n2n1,3265.6436,3288.2,263.1551,262.90519877675837,1577.5806,1574.9,17.48591706,10.00008302,12.00039983,60.51360009
CC1=Nn2c(N)nnc2C1N,3091.218,3092.3,263.1502,263.0275229357798,1586.9269,1584.2,15.71425182,10.00002336,12.00001501,62.28570982
Nc1nnnn1CCn1cnc([N+](=O)[O-])n1,3226.4849,3233.8,263.14212,263.08868501529054,1577.4628,1577.5,17.47416275,10.00063982,12.00000077,60.52519665
NNc1nnc2nnc(N)n2n1,3203.7659,3221.6,263.1416,263.32313965341484,1578.8435,1580,17.04673022,10.00022327,12.0000205,60.95302601
Nc1nnc(Cc2nnn[nH]2)n1N,3173.1848,3177.8,263.14044,263.29255861365954,1582.2704,1581.3,16.72782441,10.00067666,12.00001538,61.27148355
Nc1nnc([N+](=O)[O-])c(N)n1,3267.5923,3281.4,263.13962,263.0682976554536,1576.4783,1575.5,18.07161541,10.00034117,12.00011212,59.92793131
Nc1nc(-c2nonc2/N=N\c2nonc2-c2noc(N)n2)no1,3285.5364,3298.1,263.1374,263.1090723751274,1578.877,1576.5,17.51405604,10.00047589,12.00007472,60.48539334
[O-][n+]1nc2nonc2[nH]1,3353.2278,3366.9,263.13544,262.99694189602445,1575.6301,1572.8,18.73127805,10.00026274,12.00203493,59.26642428
C1Cn2nnnc2-c2nnnn2C1,3164.4075,3170.2,263.1102,263.3537206931702,1583.6743,1583.9,16.02291219,10.00000033,12.00009586,61.97699161
C=Cn1nnc(-c2nnn(C=C)n2)n1,3150.0798,3155,263.10315,262.9255861365953,1582.0685,1582.7,15.64427079,10.00064084,12.00264472,62.35244364
COC(=O)CN1/C(=C/[N+](=O)[O-])NC2C1N/C(=C\[N+](=O)[O-])N2CC(=O)OC,3215.0984,3212.9,263.09503,263.3537206931702,1575.7743,1578.2,17.88650407,10.00112689,12.0000983,60.11227074
NC1=NN=C(N)C1=NO,3189.306,3201.2,263.0747,263.22120285423034,1577.3822,1579.2,17.28346255,10.00070408,12.00049109,60.71534227
O=[N+]([O-])c1nc2n(n1)CCCn1nc([N+](=O)[O-])nc1-2,3255.4983,3266.4,263.06708,262.99694189602445,1576.8773,1575.7,17.70087039,10.00092776,12.00026393,60.29793792
Nc1nc(/N=N\c2noc(N)n2)no1,3268.2068,3279,263.0656,263.00713557594287,1576.6956,1575.9,17.70309838,10.0000759,12.00005034,60.29677538
N#Cc1nnc2c([N+](=O)[O-])c([N+](=O)[O-])nn2c1N,3292.4895,3323,263.06094,262.73190621814473,1577.6044,1573.4,17.84402344,10.00033133,12.00008412,60.15556111
O=[N+]([O-])c1c[nH]nc1-c1n[nH]cc1[N+](=O)[O-],3287.6187,3295.5,263.0517,263.18042813455656,1577.9364,1576.3,17.84605374,10.00136738,12.00023144,60.15234743
Nc1n[nH]c(=O)n1Nc1nnn[nH]1,3250.3494,3255.1,263.03986,263.0377166156983,1576.8398,1576.4,17.67901736,10.00031313,12.00013856,60.32053095
O=c1[nH]/c(=N/[N+](=O)[O-])[nH]c2n[nH]nc12,3302.9937,3323.6,263.0282,263.2517838939857,1577.3683,1575.9,18.16055607,10.00037286,12.00000787,59.83906321
Nc1n[nH]c(-c2nnc(C[N+](=O)[O-])o2)n1,3276.789,3271.4,263.0194,262.9561671763506,1577.7759,1575.7,17.73970662,10.00073529,12.00063012,60.25892797
Nc1nc(-c2n[nH]cc2[N+](=O)[O-])n[nH]1,3232.5613,3238.9,263.00494,263.1294597349643,1577.7711,1576.5,17.56825453,10.00121714,12.00000503,60.4305233
O=[N+]([O-])c1cnc2n1CCn1c([N+](=O)[O-])cnc1-2,3237.3188,3243.5,263.00336,263.1600407747197,1577.8116,1577.8,17.29813729,10.00057147,12.00033935,60.70095188
Nc1nnnn1CCn1nc([N+](=O)[O-])nc1N,3224.02,3228.8,263.00177,262.9255861365953,1577.7189,1577,17.43679236,10.00070093,12.00136709,60.56113962
Nc1c([N+](=O)[O-])c(NCCNc2nn3nnnc3c(N)c2[N+](=O)[O-])nn2nnnc12,3240.6096,3254.4,262.99518,263.2721712538226,1579.4019,1578.6,17.32992536,10.00054331,12.00003355,60.66949778
O=[N+]([O-])c1cn2c(n1)-c1ncc([N+](=O)[O-])n1CC2,3235.4924,3242.7,262.98807,263.1294597349643,1577.597,1577.5,17.31458261,10.00004218,12.00002194,60.68535326
[N-]=[N+]=NCc1nc(-c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)no1,3266.1353,3273.7,262.98795,263.20081549439345,1579.243,1576.4,17.64270472,10.00070714,12.00000787,60.35658027
Nc1nnc2c3nnc(N)n3c3nonc3n12,3212.8147,3223.6,262.98077,262.23241590214064,1581.1127,1574.1,16.65605877,10.00016314,12.0000202,61.34375789
O=Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],3332.214,3353.7,262.94623,263.1600407747197,1575.3049,1573,18.97775696,10.00009088,12.00015521,59.02199694
Nc1nnc(-c2nonc2/N=N\c2nonc2-c2nnc(N)o2)o1,3282.8035,3295.7,262.91876,262.97655453618756,1578.2994,1575.8,17.49859382,10.00390417,12.00064145,60.49686056
Cc1c([N+](=O)[O-])c2cc(c1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])c(C)c1[N+](=O)[O-])Oc1cc(c([N+](=O)[O-])cc1[N+](=O)[O-])O2,3288.6152,3312.4,262.89386,263.4862385321101,1572.8317,1578.3,17.80407428,10.00000603,12.00136869,60.19455101
NN/C(N)=C(/c1nc[nH]n1)[N+](=O)[O-],3216.205,3218.4,262.87512,262.7420998980632,1575.205,1575.1,17.71652037,10.00007814,12.00021297,60.28318852
c1nc(-n2nnnc2-c2nn[nH]n2)n[nH]1,3240.8284,3255.3,262.87317,263.0479102956167,1578.7968,1578.1,16.86177499,10.00004023,12.00024679,61.137938
c1nc(-n2nnc(-c3nnn[nH]3)n2)n[nH]1,3238.7244,3257.1,262.85834,263.1396534148828,1578.5684,1578.6,16.85650251,10.00156761,12.00000722,61.14192267
Nc1ncnc(-n2nc(N)c([N+](=O)[O-])c2N)c1[N+](=O)[O-],3248.3284,3268.8,262.85492,263.3129459734964,1578.7662,1578,17.65474397,10.00173368,12.00001342,60.34350894
N#Cc1n[nH]nc1-c1nc(N[N+](=O)[O-])nc(N[N+](=O)[O-])n1,3318.15,3337.5,262.85098,263.5881753312946,1578.7018,1578.2,17.98164408,10.0017981,12.00017649,60.01638133
O=[N+]([O-])c1c[nH]nc1-c1nc(-c2n[nH]c(-c3n[nH]cc3[N+](=O)[O-])n2)n[nH]1,3253.9246,3261.9,262.84048,263.07849133537206,1579.1954,1577.9,17.06303634,10.00018329,12.00038787,60.9363925
O=[N+]([O-])c1cc(-n2cnnn2)cc([N+](=O)[O-])c1O,3285.6477,3300.7,262.83307,262.97655453618756,1574.0524,1573.7,18.18531274,10.0009013,12.00035209,59.81343387
[N-]=[N+]=NC(N)=O,3292.4583,3316.6,262.82697,262.93577981651373,1573.286,1573.2,18.68737712,10.0004082,12.0000841,59.31213058
Nc1nc(-c2nonc2N)n[nH]1,3202.3325,3212.6,262.8061,262.91539245667684,1577.5413,1577,17.16523738,10.00067239,12.00049286,60.83359736
O=[N+]([O-])c1cc([N+](=O)[O-])c2[nH]nnc2c1,3278.1533,3295.2,262.80524,262.87461773700306,1576.431,1573.1,18.10923618,10.00048616,12.00032816,59.8899495
O=c1[nH]nc([N+](=O)[O-])[nH]1,3355.238,3382.8,262.80145,263.0581039755351,1575.139,1572.5,19.35396482,10.00045129,12.00047734,58.64510655
O=[N+]([O-])Nc1c([N+](=O)[O-])cc(-n2cnc([N+](=O)[O-])c2)cc1[N+](=O)[O-],3217.5046,3204,262.7986,263.1600407747197,1580.1415,1579.1,16.93171889,10.02284348,13.67109377,59.37434386
Nc1nnc(-c2nn3c(N)nnc3n2N)[nH]1,3183.8865,3187.4,262.766,262.8644240570846,1578.7942,1578.3,16.69632096,10.00001517,12.00014424,61.30351963
[C-]#[N+]c1c(-c2nc[nH]n2)no[n+]1[O-],3254.7122,3270.3,262.7244,262.87461773700306,1575.4673,1574.1,17.54358324,10.00044621,12.00028633,60.45568421
Nc1nc(N)[n+]([O-])c(N)[n+]1[O-],3236.9702,3235.5,262.69092,262.6197757390418,1573.9442,1573.3,18.13112909,10.00080767,12.00029832,59.86776492
Nc1c(-c2nnn[nH]2)nnc2nc(-c3cc([N+](=O)[O-])[nH]n3)nn12,3239.9631,3252.4,262.68625,262.98674821610604,1577.9386,1577.7,16.89048765,10.00130806,12.00031508,61.1078892
N#Cc1nc[nH]c1-c1nc(N[N+](=O)[O-])nc(N[N+](=O)[O-])n1,3277.5173,3291.3,262.667,262.579001019368,1575.612,1573.1,17.66589192,10.00169084,12.00031686,60.33210038
N/C(=N/[N+](=O)[O-])NNc1nc(N)nc(N)n1,3234.4075,3232.2,262.6566,262.55861365953103,1572.899,1573.5,17.87639125,10.01120726,12.00029478,60.11210671
O=[N+]([O-])c1cc([N+](=O)[O-])c2[n-][n+]3nc4c([N+](=O)[O-])cc([N+](=O)[O-])nc4n3c2c1,3291.468,3317.6,262.63168,262.33435270132514,1572.3751,1571,17.84721322,10.00011821,12.00003262,60.15263595
Nc1c([N+](=O)[O-])cc([N+](=O)[O-])c2[nH]nnc12,3274.0972,3283.1,262.62714,262.55861365953103,1574.1062,1572.2,17.95464142,10.00044901,12.00002212,60.04488745
N#[N+]c1c([O-])cc(-n2cc([N+](=O)[O-])cn2)cc1[N+](=O)[O-],3245.3455,3274.5,262.61908,263.0479102956167,1576.9833,1575,17.70736484,10.00011028,12.00135762,60.29116726
On1nnnc1-c1ccc(-c2nnnn2O)cc1,3201.2205,3203.6,262.6031,262.9255861365953,1580.2883,1579.6,16.36634452,10.00024405,12.00004951,61.63336193
O=[N+]([O-])c1ccc2c3nonc3n[n+]([O-])c2c1[N+](=O)[O-],3294.922,3319,262.6024,262.22222222222223,1572.9677,1569.8,17.99946591,10.00120392,12.00037952,59.99895064
Nc1nc(N)n(-c2ncnc(N)c2[N+](=O)[O-])n1,3198.722,3212.8,262.59955,262.71151885830784,1575.6782,1574.6,17.43423313,10.00210684,12.00020259,60.56345745
Nc1c([N+](=O)[O-])nnc2nc(-c3n[nH]c(=O)[nH]3)nn12,3273.4187,3291,262.58112,263.0682976554536,1572.6863,1576.3,17.58363163,10.00008465,12.0002748,60.41600893
Nc1nc(-c2nonc2/N=N\c2nonc2-c2n[nH]c(N)n2)n[nH]1,3236.8767,3242.1,262.55664,262.6503567787971,1575.6774,1575.1,17.08165782,10.0019854,12.00018597,60.91617081
Cc1nc(-c2nonc2/N=N\c2nonc2-c2noc(C)n2)no1,3230.4238,3238.4,262.53848,262.6503567787971,1575.1685,1573.2,17.46924123,10.00058905,12.00004137,60.53012835
Nc1noc(-c2nonc2N)n1,3241.7717,3248.9,262.5359,262.35474006116203,1574.6613,1572.8,17.5200236,10.00048733,12.00035388,60.4791352
Nc1nc(-c2nnn(-c3n[nH]cc3[N+](=O)[O-])n2)no1,3272.9998,3277.8,262.52127,262.35474006116203,1576.7496,1572.2,17.54467613,10.00026637,12.00163319,60.45342431
Nc1nnnn1CCn1nnnc1N,3161.4578,3166.7,262.50537,262.62996941896023,1577.6512,1577.2,16.87160623,10.00205404,12.00044751,61.12589221
Nc1nc2c(-c3nnn[nH]3)nnn2nc1-c1nn[nH]n1,3227.302,3235.8,262.49142,262.59938837920487,1576.9967,1576.3,16.60655822,10.0001592,12.00030887,61.39297371
N/C(=N\O)c1nn2nnnc2nc1N,3216.5212,3230.6,262.48865,262.52803261977573,1574.5026,1574.4,17.28856286,10.00058606,12.0000161,60.71083498
[N-]=[N+]=NCCn1nnnc1N,3170.094,3175.2,262.4825,262.58919469928645,1576.1316,1576.6,16.94884176,10.0002077,12.0000287,61.05092185
O=[N+]([O-])c1cc([N+](=O)[O-])c2c3nonc3n[n+]([O-])c2c1,3297.7468,3319.5,262.4695,262.25280326197753,1572.526,1569.8,18.03032451,10.00004626,12.00007386,59.96955537
Nc1c2nc[nH]c2nn[n+]1[O-],3203.1438,3207.4,262.45343,262.46687054026506,1576.1266,1574.8,16.97741367,10.00010697,12.00045952,61.02201984
Nc1nnnn1CCn1ccc([N+](=O)[O-])n1,3180.5105,3186.6,262.43884,262.55861365953103,1574.879,1573.9,17.42148417,10.00094717,12.00106538,60.57650328
Nc1nc(-c2no[n+]([O-])c2-c2noc(N)n2)no1,3285.7854,3291.9,262.4368,262.3853211009174,1577.7336,1571.6,17.87925274,10.00095525,12.00019263,60.11959938
Nc1c([N+](=O)[O-])c(N)c2nn[nH]c2c1[N+](=O)[O-],3262.2986,3276.4,262.42874,262.5178389398573,1573.8629,1572.5,17.86944889,10.00020112,12.00100767,60.12934232
Nc1nnc(Nc2nnn[nH]2)n[n+]1[O-],3261.9355,3265.3,262.42572,262.2833843017329,1572.4684,1571.5,17.73969426,10.00032485,12.00009064,60.25989025
CC1[C@]2(C)OO[C@@]1(C)OO2,3112.5867,3102.2,262.4254,262.36493374108056,1571.0321,1571.4,18.19472639,10.00019984,12.00009083,59.80498294
Nc1nc2c([N+](=O)[O-])c(N)nn2c(N)c1[N+](=O)[O-],3266.769,3269.9,262.42447,262.48725790010195,1575.0862,1572.4,17.91395366,10.00143096,12.00118757,60.08342781
O=C(O)c1cn(-c2nn[nH]n2)nc1[N+](=O)[O-],3291.3237,3316.1,262.41138,262.4159021406728,1572.6987,1570.3,18.34247816,10.00005665,12.00062998,59.65683521
n1n[nH]c(-c2nc(-c3nnn[nH]3)c(-c3nnn[nH]3)nc2-c2nnn[nH]2)n1,3220.1577,3233.1,262.3784,262.2018348623853,1573.9512,1572.7,16.77086489,10.00031934,12.00000744,61.22880834
Nc1c2cn[nH]c2nn[n+]1[O-],3200.196,3216.1,262.36322,263.0377166156983,1576.3256,1577.1,17.16498599,10.00014022,12.00002618,60.83484761
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3240.8782,3234.8,262.36057,262.2731906218145,1574.5004,1571.8,17.75694771,10.00013908,12.00006228,60.24285092
CN(CC(=O)O)[N+](=O)[O-],3260.6238,3280.2,262.3514,262.8236493374108,1568.8951,1570.6,19.67786947,10.0010375,12.00021769,58.32087533
Nc1nc(N)c([N+](=O)[O-])c(Nc2nc([N+](=O)[O-])n[nH]2)n1,3279.5723,3281.2,262.33844,262.5076452599388,1575.5195,1572.2,17.98900552,10.00009863,12.0000178,60.01087804
O=[N+]([O-])c1nc(-c2nnn[nH]2)c(-c2nnn[nH]2)[nH]1,3270.68,3279.7,262.3319,262.1202854230377,1573.5555,1570.7,17.51018589,10.00219275,12.00016709,60.48745428
O=[N+]([O-])C(ON=C(c1ncon1)c1ncon1)(c1ncon1)c1ncon1,3292.906,3309.3,262.29358,262.5178389398573,1573.4165,1571.4,18.03805775,10.00018356,12.00017487,59.96158382
Cc1cc(C)n(-c2n[n+]([O-])c(N)[n+]([O-])n2)n1,3143.0195,3142.5,262.2397,261.9877675840978,1576.6967,1571.6,17.06929487,10.00099619,12.0008394,60.92886954
NC(N)=C(c1n[nH]c(N)n1)[N+](=O)[O-],3204.5276,3203,262.21936,261.9164118246687,1572.67,1570.3,17.71739672,10.00031349,12.00029479,60.281995
Cc1nn(-c2nnn[nH]2)c2c(C)nn(-c3nnn[nH]3)c12,3163.4617,3157.1,262.21426,262.42609582059123,1579.9185,1577.4,16.11365085,10.00028331,12.000172,61.88589384
Nn1cnnc1-n1ncc2c([N+](=O)[O-])cc([N+](=O)[O-])cc21,3216.8223,3249.3,262.20364,263.42507645259934,1573.9135,1577.6,17.57731456,10.00064458,12.0007518,60.42128907
Nc1nc2c3nn4c(N)nnc4n3nc(N)n2n1,3175.432,3186.4,262.18756,262.13047910295614,1576.1494,1573.7,16.60273036,10.00042506,12.00149845,61.39534614
O=c1[nH]c(-c2noc(=O)[nH]2)no1,3309.2644,3335.1,262.1813,261.967380224261,1571.8986,1567.2,18.60813041,10.00023528,12.00009423,59.39154008
NC(N)=C(c1ncn[nH]1)[N+](=O)[O-],3208.1243,3205.2,262.17712,261.855249745158,1572.8402,1570.1,17.61385352,10.00007339,12.00015513,60.38591796
Nc1nc(O)c([N+](=O)[O-])c(Nc2nnn[nH]2)n1,3252.4182,3267.6,262.16254,262.0387359836901,1572.4862,1569.7,17.87696938,10.00061875,12.00010131,60.12231056
Nc1nc(-c2nnn[nH]2)n[nH]1,3200.2952,3191.6,262.15607,261.52905198776756,1573.9178,1569.9,16.8631965,10.00011947,12.0000035,61.13668053
Nc1n[nH]nc1-c1nnn[nH]1,3200.491,3204.7,262.14484,262.2426095820591,1574.0294,1574.1,16.86658117,10.00168104,12.00000777,61.13173002
O/N=N/c1nnnn1CCn1cccn1,3142.0513,3149.6,262.12415,262.35474006116203,1576.3922,1574.9,16.80079464,10.00378751,12.00003655,61.1953813
Nc1nonc1-n1c(N)n[nH]c1=O,3230.9553,3229.3,262.10358,261.651376146789,1574.3043,1568.4,17.64123217,10.00032889,12.00072412,60.35771483
N/N=C(\N)c1nn2nnnc2nc1N,3179.8503,3187.2,262.09747,262.22222222222223,1574.645,1574.7,16.74955898,10.01414143,12.00215191,61.23414768
Nc1nnc(-c2n[nH]nc2-c2nnc(N)n2N)n1N,3171.163,3163.1,262.09357,262.0693170234455,1577.5513,1573.2,16.80546227,10.00001947,12.00003089,61.19448737
NC(=O)Nc1nonc1NC(N)=O,3233.6296,3237.7,262.07092,261.5800203873598,1569.9055,1566.8,18.17143665,10.00000994,12.00112855,59.82742486
Nc1nnc(-c2nonc2N)o1,3235.1018,3248.6,262.0701,262.33435270132514,1573.4122,1572.7,17.50511459,10.00115807,12.00182518,60.49190216
N#Cc1nn2nnc(-c3nnn[nH]3)c2nc1N,3201.4192,3210.5,262.0354,261.93679918450556,1574.5316,1573.5,16.21070232,10.00031789,12.00020183,61.78877796
Nc1nc(N)c([N+](=O)[O-])c(Nc2nnn[nH]2)n1,3231.5903,3232.8,262.03207,261.9164118246687,1572.4246,1570.2,17.51032552,10.00213726,12.00073481,60.48680241
O=[N+]([O-])c1c[nH]nc1-c1nc(N=Nc2n[nH]c(-c3n[nH]cc3[N+](=O)[O-])n2)n[nH]1,3247.9626,3254.7,262.01733,262.42609582059123,1574.1715,1571.4,17.65158908,10.00017746,12.00011554,60.34811792
Nc1n[nH]c(-c2n[nH]c(-c3nc(N)n[nH]3)c2[N+](=O)[O-])n1,3211.6707,3210.5,261.99878,262.15086646279303,1574.2313,1571.7,17.25591937,10.0011814,12.00043411,60.74246511
O=[N+]([O-])CC1=NN=C(C2=NN=C(C[N+](=O)[O-])C2)C1,3189.9446,3196.7,261.9826,261.9877675840978,1572.1353,1570.1,17.54514153,10.00021616,12.00094242,60.45369989
Nc1nn2c(N)c(-c3nnn[nH]3)nnc2c1[N+](=O)[O-],3237.3806,3239.4,261.96716,261.9164118246687,1574.4116,1570.2,17.32380998,10.00023205,12.00008118,60.67587679
Nc1nc(N)n2nc([N+](=O)[O-])nc2n1,3251.0535,3257.3,261.95984,261.855249745158,1573.3009,1569.1,17.70045423,10.00102862,12.00112686,60.29739029
NNc1nnc(-n2cccn2)nn1,3135.4045,3156,261.95526,262.73190621814473,1576.8002,1579,16.24385952,10.00069529,12.00006887,61.75537631
C[C@]12C[C@](C)(OO1)OO2,3141.4978,3147.5,261.94144,262.0693170234455,1568.3773,1569.1,18.48240075,10.00145667,12.00056584,59.51557674
O=c1[nH]c(/N=N/c2noc(=O)[nH]2)no1,3305.0627,3339.8,261.90668,261.92660550458714,1570.529,1567.1,18.56652249,10.01012492,12.00153267,59.42181992
Nc1nnc(N=Nc2nnc(N)o2)o1,3258.8616,3256.3,261.8797,261.80428134556576,1572.9976,1568.8,17.70467191,10.00101025,12.00123559,60.29308225
CC1(C)[C@]2(C)OO[C@@]1(C)OO2,3065.8198,3055.4,261.87524,261.9164118246687,1569.0914,1570.3,17.78467229,10.00001219,12.000445,60.21487052
O=[N+]([O-])c1ccc2c(c1)[n+]([O-])nc1no[n+]([O-])c12,3258.8557,3270.7,261.87357,261.7737003058104,1571.8024,1567.5,17.75582249,10.00188902,12.0002632,60.24202529
[N-]=[N+]=NCc1onc(-c2ccc(-c3noc(CN=[N+]=[N-])c3CN=[N+]=[N-])cc2)c1CN=[N+]=[N-],3149.1487,3141.9,261.85724,261.93679918450556,1577.0177,1575.9,15.72852735,10.00027363,12.00034264,62.27085638
Nc1nc(-c2nn3nnnc3nc2N)no1,3213.1028,3222.7,261.80273,261.62079510703364,1572.287,1569,17.09177714,10.00130996,12.00021369,60.90669922
Nc1nc(-c2noc(N)n2)n[nH]1,3191.4268,3189.6,261.73615,261.72273190621814,1571.9601,1569.7,17.22061716,10.00228008,12.00086973,60.77623304
O=c1nc2nnc3nc(=O)[nH]n3n2[nH]1,3261.6653,3283,261.71027,261.5800203873598,1570.7767,1567,17.67461779,10.00016867,12.00026389,60.32494965
Nc1nnc(-c2nnc(N)o2)o1,3233.9177,3229.5,261.69135,261.32517838939856,1572.1882,1566.6,17.53537999,10.00079562,12.0005122,60.46331219
Nc1c([N+](=O)[O-])cc2c(n[n+]3[n-]c4c(N)cc([N+](=O)[O-])nc4n23)c1[N+](=O)[O-],3235.7517,3254.7,261.67178,261.8654434250764,1572.8795,1568.9,17.5649256,10.00125446,12.00106283,60.43275711
CC[C@]1(OO)C[C@](CC)(OO)OO1,2517.8157,2502.6,261.62598,261.0499490316004,1539.301,1532.6,17.94663629,39.99815709,12.00001853,30.05518808
Cc1nc(-c2nonc2/N=N\c2nonc2-c2n[nH]c(C)n2)n[nH]1,3180.07,3178.9,261.61334,261.7940876656473,1574.516,1571.1,16.69502484,10.00004801,12.00002869,61.30489846
Nc1cc([N+](=O)[O-])nc2c1[n-][n+]1nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3n21,3235.7424,3253.4,261.58887,261.63098878695206,1570.8644,1567,17.63057671,10.00010007,12.00004374,60.36927948
N#Cc1nnc2c([N+](=O)[O-])c(N)nn2c1N,3194.8235,3212.1,261.5639,261.24362895005095,1569.2627,1565,17.43423289,10.00018249,12.00013566,60.56544896
Nc1nn2c(N)nnc2n1N,3154.297,3152.1,261.54935,261.36595310907234,1570.1283,1569.2,16.96924544,10.00418507,12.00021035,61.02635914
NNc1nc(NN)c([N+](=O)[O-])c(NN)n1,3206.2563,3201,261.5272,261.8654434250764,1568.8417,1567,19.98061784,10.00564267,12.00122484,58.01251465
Cn1nc2c(=O)[nH][nH]c(=O)c2n1,3182.4563,3185.8,261.4949,261.60040774719675,1572.7834,1568.2,17.35195797,10.00008163,12.0000191,60.6479413
O=CNc1nonc1-c1ncon1,3248.51,3257.5,261.4483,261.5494393476045,1570.6531,1566.3,17.82158845,10.00014938,12.00030936,60.17795281
CCC1[C@]2(C)OO[C@@]1(C)OO2,3059.1755,3043.2,261.41196,261.26401630988784,1564.2059,1566.4,17.77121241,10.00003029,12.00002708,60.22873022
Nc1nnc(Cc2nnc(N)n2N)n1N,3124.8486,3114.6,261.38055,261.6921508664628,1573.1315,1572.3,16.70276866,10.00014409,12.00000496,61.29708229
NNc1cc(NN)nc(NN)n1,3090.175,3086.3,261.3494,261.80428134556576,1572.3969,1573.3,16.77135115,10.0000683,12.0000985,61.22848204
N/N=C(/C1=NNC(/C(=N/N)c2ncn[nH]2)=NN1)c1ncn[nH]1,3164.9446,3139.9,261.3354,261.39653414882775,1577.4198,1570.9,16.36191067,10.00048983,12.00110274,61.63649676
O=C(OOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1cccc([N+](=O)[O-])c1,3246.8044,3249.4,261.32758,261.26401630988784,1570.6539,1565.5,17.65781394,10.00022101,12.00007156,60.34189348
O=C(OOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1,3247.2463,3249.3,261.31284,261.2742099898063,1570.6278,1565.4,17.7073715,10.00028394,12.00014216,60.2922024
c1nnc(-c2nc(-c3noc(-c4nnn[nH]4)n3)no2)[nH]1,3221.1099,3237.3,261.28296,261.40672782874617,1570.1472,1566.1,17.33133436,10.00035591,12.00022494,60.66808478
Nc1nc(-c2nnc(N)n2N)n[nH]1,3157.6475,3140.2,261.27295,261.26401630988784,1573.2551,1569.4,16.73419438,10.00048297,12.00012961,61.26519303
